waktu,heading,wind speed,wind direction
15:59:05,268,2,72
15:59:08,268,1.8,209
15:59:10,268,1.9,248
15:59:12,268,2,327
15:59:14,268,1.5,245
15:59:16,267,3.8,282
15:59:19,268,2.6,76
15:59:21,268,2.1,215
15:59:23,267,1.9,92
15:59:25,268,1.5,97
15:59:27,268,1.7,117
15:59:30,267,2.5,225
15:59:32,267,2.3,163
15:59:34,267,2,44
15:59:36,267,1.9,127
15:59:38,266,2.2,291
15:59:41,266,2.5,350
15:59:43,266,2.4,79
15:59:45,265,1.8,142
15:59:47,264,1.4,177
15:59:49,263,1.9,18
15:59:52,262,2.4,299
15:59:54,262,2.3,137
15:59:56,261,2,72
15:59:58,260,2.1,53
16:00:00,260,1.3,101
16:00:03,259,1.7,336
16:00:05,259,1.9,226
16:00:07,259,2.5,252
16:00:09,259,3.2,178
16:00:11,260,2.5,81
16:00:14,260,2.1,89
16:00:16,261,2.2,226
16:00:18,261,2.2,346
16:00:20,262,1.9,318
16:00:22,262,1.9,115
16:00:24,263,2.4,335
16:00:27,263,1.9,9
16:00:29,264,2.6,13
16:00:31,264,2.4,90
16:00:33,264,2.6,213
16:00:35,264,1.9,195
16:00:38,264,1.8,332
16:00:40,264,1.7,327
16:00:42,265,1.1,39
16:00:44,264,1.9,312
16:00:46,265,1.9,332
16:00:49,264,2,349
16:00:51,264,2.1,333
16:00:53,264,1.9,43
16:00:55,264,1.7,64
16:00:57,264,1.9,137
16:01:00,263,2,232
16:01:02,263,2.8,248
16:01:04,263,1.9,141
16:01:06,263,2.6,295
16:01:08,263,2.1,312
16:01:11,263,1.9,310
16:01:13,262,2,333
16:01:15,262,1.9,164
16:01:17,262,1.6,58
16:01:19,262,1.2,128
16:01:22,262,1.5,142
16:01:24,261,2.2,249
16:01:26,261,2,291
16:01:28,261,2,154
16:01:30,261,1.4,318
16:01:33,261,1.4,101
16:01:35,261,2,342
16:01:37,261,1.8,347
16:01:39,261,1.6,209
16:01:41,261,2.5,273
16:01:44,262,2,338
16:01:46,261,1.2,11
16:01:48,262,1.8,193
16:01:50,262,1.5,347
16:01:52,263,1.5,62
16:01:55,263,3.2,136
16:01:57,264,2.6,291
16:01:59,265,2.4,59
16:02:01,265,1.5,3
16:02:03,266,1.2,275
16:02:06,266,0.8,134
16:02:08,267,0.7,89
16:02:10,267,0.6,17
16:02:12,267,0.6,114
16:02:14,267,1.2,70
16:02:17,268,1.4,97
16:02:19,269,1,54
16:02:21,269,1.1,77
16:02:23,269,1.2,123
16:02:25,269,1.7,72
16:02:28,270,1.4,56
16:02:30,270,1.4,84
16:02:32,271,1.3,87
16:02:34,271,1.8,66
16:02:36,272,1.7,189
16:02:39,271,1.4,114
16:02:41,272,2.1,344
16:02:43,272,1.6,36
16:02:45,272,1.5,95
16:02:47,272,1.8,99
16:02:50,272,1.6,250
16:02:52,272,1.4,269
16:02:54,273,1.3,82
16:02:56,272,1.3,88
16:02:58,272,1.1,128
16:03:01,272,1.8,359
16:03:03,272,1.2,110
16:03:05,272,0.9,101
16:03:07,271,0.9,108
16:03:09,271,1.1,20
16:03:12,270,1.9,209
16:03:14,270,1.6,276
16:03:16,270,1.2,244
16:03:18,269,1.6,251
16:03:20,269,1.8,316
16:03:22,268,1.3,74
16:03:25,268,1,105
16:03:27,268,1.1,290
16:03:29,268,1.6,77
16:03:31,267,1.2,45
16:03:33,267,1.3,88
16:03:36,267,1.3,182
16:03:38,267,1.3,322
16:03:40,267,1.2,327
16:03:42,268,1.3,11
16:03:44,268,1,54
16:03:47,268,0.9,54
16:03:49,268,0.8,135
16:03:51,268,0.9,144
16:03:53,269,1.2,188
16:03:55,269,1.2,86
16:03:58,269,0.7,62
16:04:00,270,0.7,49
16:04:02,270,1.1,143
16:04:04,270,2.8,89
16:04:06,270,1.7,351
16:04:09,271,1.3,95
16:04:11,271,2.1,51
16:04:13,271,1.4,62
16:04:15,271,1.1,39
16:04:17,271,1.4,5
16:04:20,271,1.5,85
16:04:22,271,1.6,186
16:04:24,272,1.6,66
16:04:26,271,1.2,356
16:04:28,271,1.5,36
16:04:30,271,1.4,20
16:04:33,271,1.5,45
16:04:35,271,1.4,252
16:04:37,271,1.2,58
16:04:39,271,2.5,132
16:04:41,271,2.4,340
16:04:44,271,1.8,76
16:04:46,271,1.3,80
16:04:48,270,1.8,43
16:04:50,270,1.7,43
16:04:52,271,1.4,26
16:04:55,270,1.8,60
16:04:57,270,1.9,68
16:04:59,270,1.9,61
16:05:01,270,1.5,81
16:05:03,270,1.4,60
16:05:05,270,1.1,112
16:05:08,270,1,223
16:05:10,270,1.2,240
16:05:12,270,0.8,3
16:05:14,270,1.2,141
16:05:16,270,1.4,276
16:05:19,270,1.3,279
16:05:21,271,1.2,191
16:05:23,271,1.1,212
16:05:25,271,1,175
16:05:27,270,1,88
16:05:29,271,0.9,95
16:05:31,271,0.6,89
16:05:34,271,0.6,89
16:05:36,271,0.7,93
16:05:38,271,1,161
16:05:40,272,1.2,215
16:05:42,272,1.2,81
16:05:45,272,1.2,63
16:05:47,272,1.7,286
16:05:49,272,1.8,301
16:05:51,272,1.8,291
16:05:53,272,1.7,106
16:05:55,273,1.9,58
16:05:58,273,1.4,82
16:06:00,272,1.9,246
16:06:02,272,1.4,191
16:06:04,272,1.3,214
16:06:06,272,1.2,177
16:06:08,272,1.4,323
16:06:10,272,0.9,111
16:06:13,272,0.8,311
16:06:15,272,1,265
16:06:17,272,1.1,250
16:06:19,271,1,252
16:06:21,272,0.9,277
16:06:24,271,0.6,232
16:06:26,272,1.3,113
16:06:28,272,1.3,106
16:06:30,271,1.6,55
16:06:32,271,1.2,106
16:06:35,271,1.5,87
16:06:37,271,1.6,24
16:06:39,271,1.5,150
16:06:41,272,1.3,150
16:06:43,272,1.3,214
16:06:46,271,1.2,103
16:06:48,272,1.1,110
16:06:50,272,1.4,158
16:06:52,272,1.4,58
16:06:54,272,1.4,176
16:06:57,272,1.5,119
16:06:59,272,1.3,215
16:07:01,272,0.9,205
16:07:03,272,0.7,132
16:07:05,272,0.6,87
16:07:08,273,0.8,183
16:07:10,273,1.2,220
16:07:12,273,1.2,167
16:07:14,273,1,157
16:07:16,273,1.3,47
16:07:19,273,1.3,83
16:07:21,273,1.4,90
16:07:23,274,1.2,60
16:07:25,273,1.2,74
16:07:27,273,1.2,183
16:07:30,274,1.5,40
16:07:32,274,1.3,76
16:07:34,274,1.2,159
16:07:36,274,1.2,210
16:07:38,274,1.9,243
16:07:40,275,1.8,314
16:07:43,274,1.8,339
16:07:45,274,2,140
16:07:47,274,1.4,293
16:07:49,274,1.3,40
16:07:51,275,0.5,38
16:07:53,275,0.6,12
16:07:55,275,0.8,35
16:07:57,275,1.3,195
16:08:00,275,1.2,248
16:08:02,275,1.2,106
16:08:04,275,1,180
16:08:06,275,1.4,25
16:08:08,275,1.3,88
16:08:11,275,0.9,80
16:08:13,275,1.1,13
16:08:15,275,1.1,95
16:08:17,276,1.2,76
16:08:19,276,1.1,68
16:08:22,275,1.7,74
16:08:24,276,1.3,112
16:08:26,276,1.1,290
16:08:28,276,1.3,57
16:08:30,276,1.2,239
16:08:33,276,1.4,98
16:08:35,276,1.3,140
16:08:37,276,1.2,104
16:08:39,276,1,117
16:08:41,276,1.5,184
16:08:44,276,1.8,191
16:08:46,276,1.7,241
16:08:48,276,1.2,74
16:08:50,276,1,24
16:08:52,276,1.2,222
16:08:54,276,1.8,215
16:08:57,277,1.5,284
16:08:59,277,1.2,308
16:09:01,277,1.9,301
16:09:03,277,1.4,40
16:09:05,277,1.3,38
16:09:08,278,1.2,59
16:09:10,277,1,33
16:09:12,278,1.2,178
16:09:14,278,1.2,82
16:09:16,278,0.9,105
16:09:19,278,1.9,115
16:09:21,279,1.5,131
16:09:23,278,1.1,123
16:09:25,279,1.2,171
16:09:27,278,1.4,125
16:09:30,279,1.4,263
16:09:32,279,1.4,182
16:09:34,279,1.6,221
16:09:36,279,1.3,115
16:09:38,280,1.2,182
16:09:41,280,1.9,65
16:09:43,280,0.9,299
16:09:45,280,1.1,207
16:09:47,280,1,44
16:09:49,280,0.9,64
16:09:52,281,1.5,311
16:09:54,281,1.3,74
16:09:56,281,1.2,334
16:09:58,281,1.7,162
16:10:00,281,1.6,6
16:10:03,281,1.1,116
16:10:05,282,1.1,7
16:10:07,282,1.5,196
16:10:09,282,2,63
16:10:11,282,1.7,12
16:10:13,282,1.3,235
16:10:16,282,1.3,61
16:10:18,282,1.4,68
16:10:20,282,1.4,111
16:10:22,283,1.8,234
16:10:24,282,1.3,254
16:10:27,283,1.1,313
16:10:29,282,0.9,329
16:10:31,282,1.3,302
16:10:33,282,1.2,237
16:10:35,282,1.2,203
16:10:38,282,1.2,237
16:10:40,281,1.2,195
16:10:42,281,0.9,58
16:10:44,281,0.9,307
16:10:46,281,2.2,179
16:10:49,280,1.9,248
16:10:51,280,2.6,243
16:10:53,280,2.5,224
16:10:55,280,2.3,99
16:10:57,280,1.9,354
16:11:00,279,2,29
16:11:02,279,1.5,18
16:11:04,279,1.9,120
16:11:06,279,1.7,306
16:11:08,278,1.5,78
16:11:11,278,1.2,80
16:11:13,277,1.3,46
16:11:15,277,2.3,36
16:11:17,277,2.6,219
16:11:19,277,1.9,35
16:11:22,276,2,283
16:11:24,276,1.6,68
16:11:26,276,1.6,290
16:11:28,276,2,336
16:11:30,276,1.6,94
16:11:33,275,1.2,244
16:11:35,275,2,270
16:11:37,275,1.5,260
16:11:39,275,1.4,110
16:11:41,274,1.3,110
16:11:44,274,1.3,93
16:11:46,273,1.9,24
16:11:48,273,1.7,105
16:11:50,273,1.3,39
16:11:52,273,1.1,180
16:11:55,272,1.2,224
16:11:57,272,1.5,157
16:11:59,271,2.6,16
16:12:01,271,1.7,104
16:12:03,271,1.8,83
16:12:06,270,2,43
16:12:08,269,1.7,140
16:12:10,269,2,220
16:12:12,269,1.9,212
16:12:14,268,1.6,264
16:12:17,268,1.4,238
16:12:19,268,2.1,174
16:12:21,267,2.7,177
16:12:23,266,2.3,227
16:12:25,267,1.7,243
16:12:28,266,1.5,223
16:12:30,266,1.2,218
16:12:32,266,1.1,64
16:12:34,265,1,349
16:12:36,265,1.9,17
16:12:39,265,1.2,269
16:12:41,265,1.5,115
16:12:43,264,1.5,161
16:12:45,264,1.3,228
16:12:47,264,1.8,212
16:12:50,264,2.1,211
16:12:52,264,1.6,156
16:12:54,263,1.9,61
16:12:56,264,2.3,137
16:12:58,264,1.8,339
16:13:01,264,1.9,345
16:13:03,264,1.8,254
16:13:05,264,1.3,140
16:13:07,264,1.7,176
16:13:09,264,1.6,222
16:13:11,264,1.7,212
16:13:13,264,1.6,202
16:13:15,265,1.9,79
16:13:18,264,2,251
16:13:20,265,2.5,232
16:13:22,265,2.1,241
16:13:24,265,2,177
16:13:26,265,1.5,199
16:13:28,265,1.8,180
16:13:31,266,1.6,180
16:13:33,265,2,194
16:13:35,266,2.5,165
16:13:37,266,1.7,286
16:13:39,265,2.5,181
16:13:41,266,1.9,64
16:13:44,265,1.5,81
16:13:46,266,1.6,75
16:13:48,266,1.5,148
16:13:50,266,2,263
16:13:52,266,1.3,307
16:13:55,267,1.6,38
16:13:57,266,1.9,64
16:13:59,267,1.6,148
16:14:01,267,1.9,137
16:14:03,267,1.3,86
16:14:05,267,1.2,127
16:14:08,267,1.5,137
16:14:10,268,1.6,259
16:14:12,268,1.5,158
16:14:14,268,1.5,174
16:14:16,268,1.8,218
16:14:18,268,1.5,230
16:14:21,268,1.8,102
16:14:23,268,1.6,333
16:14:25,269,1.7,167
16:14:27,269,1.8,193
16:14:29,269,1.7,45
16:14:32,269,1.2,204
16:14:34,269,1.5,189
16:14:36,269,1.4,194
16:14:38,269,1.2,250
16:14:40,269,1.4,186
16:14:42,269,1.9,183
16:14:45,269,1.9,194
16:14:47,269,1.9,252
16:14:49,270,1.7,248
16:14:51,269,1.5,212
16:14:53,269,1.2,214
16:14:55,269,1.2,253
16:14:58,270,1.4,292
16:15:00,269,1.2,210
16:15:02,269,1.1,118
16:15:04,270,1.2,95
16:15:06,269,1.2,88
16:15:09,270,1.4,41
16:15:11,269,1.6,276
16:15:13,270,1.6,71
16:15:15,270,1.9,84
16:15:17,270,1.8,98
