ComponentId,Latitude,Longitude,Depth
102,1.67369448,101.523659232,17.0
102,1.673692069,101.523677206,17.0
102,1.673692891,101.52369518,17.0
102,1.673697116,101.523713155,17.0
102,1.673800592,101.523909011,17.0
102,1.673821263,101.523964793,17.0
102,1.673828987,101.524018716,17.0
102,1.673836767,101.52417689,17.0
102,1.673856169,101.524270354,17.0
102,1.673856778,101.524306303,17.0
102,1.673853315,101.524324277,17.0
102,1.673836767,101.524356897,17.0
102,1.673816268,101.5243782,17.0
102,1.67361972,101.524500097,17.0
102,1.673588197,101.524539967,17.0
102,1.673565458,101.524584261,17.0
102,1.673550385,101.524629838,17.0
102,1.673542785,101.524665787,17.0
102,1.673523889,101.52480958,17.0
102,1.673518495,101.524827554,17.0
102,1.673509388,101.524845528,17.0
102,1.673475022,101.524881477,17.0
102,1.673442213,101.524953374,17.0
102,1.67342478,101.524971348,17.0
102,1.67342478,101.525043245,17.0
102,1.67342076,101.525043245,17.0
102,1.673402673,101.52502527,17.0
102,1.673257975,101.52502527,17.0
102,1.673239888,101.525007296,17.0
102,1.67309519,101.525007296,17.0
102,1.673077103,101.524989322,17.0
102,1.672932405,101.524989322,17.0
102,1.672914318,101.524971348,17.0
102,1.67276962,101.524971348,17.0
102,1.672751533,101.524953374,17.0
102,1.672588747,101.524953374,17.0
102,1.67257066,101.524935399,17.0
102,1.672425962,101.524935399,17.0
102,1.672407875,101.524917425,17.0
102,1.672263177,101.524917425,17.0
102,1.67224509,101.524899451,17.0
102,1.672100392,101.524899451,17.0
102,1.672082305,101.524881477,17.0
102,1.67191952,101.524881477,17.0
102,1.671901433,101.524863503,17.0
102,1.671866741,101.524863503,17.0
102,1.671866741,101.524791606,17.0
102,1.671839462,101.524737683,17.0
103,1.687213673,101.525564496,17.0
103,1.687221319,101.525536718,17.0
103,1.687237633,101.525510573,17.0
103,1.687257494,101.52550905,17.0
103,1.687329843,101.525532055,17.0
103,1.687368052,101.525564496,17.0
103,1.687389305,101.525600444,17.0
103,1.687390215,101.525618419,17.0
103,1.687383539,101.525636393,17.0
103,1.687366017,101.525654766,17.0
103,1.687311756,101.525679099,17.0
103,1.687257494,101.525679976,17.0
103,1.687239407,101.525671475,17.0
103,1.687216354,101.525618419,17.0
104,1.687073881,101.522221297,17.0
104,1.687094709,101.522199471,17.0
104,1.687115875,101.522203323,17.0
104,1.68713413,101.522221297,17.0
104,1.687136134,101.522239271,17.0
104,1.687130883,101.522245263,17.0
104,1.687112796,101.522252153,17.0
104,1.687094709,101.522245631,17.0
105,1.676680847,101.523389619,19.0
105,1.676687202,101.523353671,19.0
105,1.676697169,101.523335697,19.0
105,1.676714157,101.523317722,19.0
105,1.676748811,101.523298649,19.0
105,1.676824017,101.523299748,19.0
105,1.676947771,101.523309937,19.0
105,1.67702012,101.523327275,19.0
105,1.677146731,101.523382429,19.0
105,1.677207745,101.523425568,19.0
105,1.677219248,101.523443542,19.0
105,1.677221452,101.52347949,19.0
105,1.677190343,101.523641258,19.0
105,1.677175827,101.523677206,19.0
105,1.677157181,101.52369518,19.0
105,1.677128643,101.523707721,19.0
105,1.677073672,101.523713155,19.0
105,1.67703006,101.523677206,19.0
105,1.676974979,101.523569361,19.0
105,1.676925543,101.523515439,19.0
105,1.676857335,101.52348234,19.0
105,1.676748811,101.523473558,19.0
105,1.676703901,101.523443542,19.0
105,1.676691045,101.523425568,19.0
106,1.675836411,101.521448407,19.0
106,1.67584445,101.521378144,19.0
106,1.675862537,101.521275578,19.0
106,1.675883208,101.521196768,19.0
106,1.67590474,101.521142846,19.0
106,1.675925146,101.521106897,19.0
106,1.675952973,101.521073517,19.0
106,1.676007235,101.521044986,19.0
106,1.676079584,101.520986389,19.0
106,1.676115758,101.520967173,19.0
106,1.676188107,101.520948018,19.0
106,1.676206194,101.520947549,19.0
106,1.676239957,101.520963104,19.0
106,1.67625176,101.520981078,19.0
106,1.676262523,101.521017026,19.0
106,1.676263722,101.521088923,19.0
106,1.676253738,101.521142846,19.0
106,1.676230225,101.52137651,19.0
106,1.676215238,101.521430433,19.0
106,1.676188107,101.521484355,19.0
106,1.676151933,101.521526023,19.0
106,1.676097671,101.521569628,19.0
106,1.676061497,101.521591324,19.0
106,1.676007235,101.521606288,19.0
106,1.67597106,101.521602773,19.0
106,1.675898711,101.521569324,19.0
106,1.675862537,101.521546186,19.0
106,1.675845546,101.521520304,19.0
106,1.675837493,101.521484355,19.0
107,1.686625794,101.524647812,19.0
107,1.686636539,101.52459389,19.0
107,1.686652884,101.524557941,19.0
107,1.686678702,101.524531069,19.0
107,1.68669679,101.524522155,19.0
107,1.686732964,101.524516241,19.0
107,1.686769139,101.524521857,19.0
107,1.6868234,101.524552148,19.0
107,1.686881477,101.524629838,19.0
107,1.686896654,101.524683761,19.0
107,1.68688474,101.524719709,19.0
107,1.686841487,101.52474057,19.0
107,1.686732964,101.524750933,19.0
107,1.686678702,101.524744506,19.0
107,1.686643071,101.524719709,19.0
107,1.686627841,101.524683761,19.0
108,1.693153931,101.532574429,19.0
108,1.693172019,101.532574429,19.0
108,1.693160662,101.532556455,19.0
108,1.693160248,101.532466584,19.0
108,1.69316782,101.532430636,19.0
108,1.693180449,101.532394687,19.0
108,1.693202979,101.532340765,19.0
108,1.693340773,101.532089126,19.0
108,1.693401006,101.531945333,19.0
108,1.693506549,101.531711668,19.0
108,1.693621957,101.531370159,19.0
108,1.693642287,101.531294667,19.0
108,1.693696128,101.531064598,19.0
108,1.693711864,101.531010675,19.0
108,1.693739545,101.530938778,19.0
108,1.693807842,101.530794985,19.0
108,1.693833671,101.530723088,19.0
108,1.693848394,101.530669165,19.0
108,1.69388363,101.530507398,19.0
108,1.693949924,101.530237785,19.0
108,1.694075932,101.529860327,19.0
108,1.694211738,101.529392998,19.0
108,1.694311514,101.529087437,19.0
108,1.694369555,101.528889721,19.0
108,1.694387047,101.528817824,19.0
108,1.694404945,101.528727953,19.0
108,1.694444069,101.52845834,19.0
108,1.694456721,101.528386444,19.0
108,1.694528,101.528062908,19.0
108,1.694624796,101.527721399,19.0
108,1.694679876,101.527559631,19.0
108,1.694706933,101.52746976,19.0
108,1.694758068,101.527272044,19.0
108,1.694767389,101.527218121,19.0
108,1.694771464,101.527164199,19.0
108,1.694790602,101.52712825,19.0
108,1.694817957,101.527115047,19.0
108,1.694836044,101.527110276,19.0
108,1.694836044,101.52712825,19.0
108,1.694854131,101.527146225,19.0
108,1.694890305,101.527182173,19.0
108,1.694908393,101.527200147,19.0
108,1.694908393,101.527218121,19.0
108,1.69492648,101.527236095,19.0
108,1.694944567,101.52725407,19.0
108,1.694962654,101.527272044,19.0
108,1.694962654,101.527290018,19.0
108,1.694980742,101.527307992,19.0
108,1.694998829,101.527325966,19.0
108,1.695016916,101.527343941,19.0
108,1.695016916,101.527361915,19.0
108,1.695035003,101.527379889,19.0
108,1.695053091,101.527397863,19.0
108,1.695071178,101.527415837,19.0
108,1.695053091,101.527416905,19.0
108,1.695016916,101.527420518,19.0
108,1.694985194,101.527451786,19.0
108,1.694913644,101.527667476,19.0
108,1.694849002,101.527919115,19.0
108,1.69478048,101.528170753,19.0
108,1.694739671,101.528278598,19.0
108,1.694717185,101.528350495,19.0
108,1.694652297,101.528638082,19.0
108,1.69464148,101.528709979,19.0
108,1.694631579,101.528835798,19.0
108,1.694623328,101.528907695,19.0
108,1.694613647,101.528961618,19.0
108,1.694588441,101.529069463,19.0
108,1.694537533,101.529267179,19.0
108,1.694467829,101.529500843,19.0
108,1.694404624,101.529752482,19.0
108,1.694374899,101.529860327,19.0
108,1.694328801,101.53000412,19.0
108,1.694251382,101.530219811,19.0
108,1.694166348,101.530489424,19.0
108,1.694145441,101.530579294,19.0
108,1.694115049,101.530777011,19.0
108,1.694093052,101.530884856,19.0
108,1.694058293,101.530993622,19.0
108,1.693996987,101.531136494,19.0
108,1.69396535,101.531226365,19.0
108,1.693909556,101.531478004,19.0
108,1.693819075,101.531837488,19.0
108,1.693779357,101.532035204,19.0
108,1.693769361,101.532071152,19.0
108,1.69375081,101.532117994,19.0
108,1.693724282,101.532161023,19.0
108,1.693606112,101.5322973,19.0
108,1.69355185,101.532371944,19.0
108,1.693466052,101.532520507,19.0
108,1.693441788,101.532574429,19.0
108,1.693437298,101.532592404,19.0
108,1.693434119,101.532628352,19.0
108,1.693433723,101.532646326,19.0
108,1.693437545,101.532682274,19.0
108,1.693457641,101.532772145,19.0
108,1.693496788,101.532897965,19.0
108,1.693496788,101.532933913,19.0
108,1.693497589,101.532951887,19.0
108,1.693479501,101.532951887,19.0
108,1.693479501,101.532933913,19.0
108,1.69342524,101.532879991,19.0
108,1.693407153,101.532862016,19.0
108,1.693389065,101.532844042,19.0
108,1.693370978,101.532826068,19.0
108,1.693370978,101.532808094,19.0
108,1.693352891,101.53279012,19.0
108,1.693334804,101.532772145,19.0
108,1.693316716,101.532754171,19.0
108,1.693262455,101.532700249,19.0
108,1.693244367,101.532682274,19.0
108,1.693244367,101.5326643,19.0
108,1.693172019,101.532592404,19.0
109,1.686055559,101.526229541,19.0
109,1.686057662,101.526193593,19.0
109,1.686068241,101.526157644,19.0
109,1.686088828,101.526121696,19.0
109,1.686117998,101.5260836,19.0
109,1.686154173,101.526051241,19.0
109,1.686190347,101.526042609,19.0
109,1.686208434,101.526049085,19.0
109,1.686262696,101.526087919,19.0
109,1.686296436,101.526121696,19.0
109,1.686320297,101.526157644,19.0
109,1.686335045,101.526193593,19.0
109,1.68634558,101.526247515,19.0
109,1.686344438,101.526283464,19.0
109,1.686334822,101.526319412,19.0
109,1.686305612,101.52635536,19.0
109,1.686262696,101.52637443,19.0
109,1.686208434,101.526371495,19.0
109,1.686099911,101.526316042,19.0
109,1.686081741,101.526301438,19.0
109,1.686062408,101.526265489,19.0
110,1.68431028,101.525618419,19.0
110,1.684313043,101.525600444,19.0
110,1.684331747,101.525564496,19.0
110,1.684477189,101.525438677,19.0
110,1.684504875,101.525402728,19.0
110,1.684518846,101.52536678,19.0
110,1.684522015,101.525330832,19.0
110,1.684512011,101.525276909,19.0
110,1.68449611,101.525240961,19.0
110,1.684453973,101.525167302,19.0
110,1.684431446,101.525115141,19.0
110,1.684412439,101.525061219,19.0
110,1.684409942,101.525043245,19.0
110,1.684413028,101.52502527,19.0
110,1.684422999,101.525007296,19.0
110,1.684442311,101.524989322,19.0
110,1.684477179,101.524971348,19.0
110,1.684598671,101.524937387,19.0
110,1.684652932,101.52493644,19.0
110,1.684689107,101.524943028,19.0
110,1.684725281,101.524961229,19.0
110,1.684815717,101.525037014,19.0
110,1.684851892,101.525051522,19.0
110,1.684888066,101.525055919,19.0
110,1.684924241,101.52504636,19.0
110,1.684978503,101.525014303,19.0
110,1.685004254,101.524989322,19.0
110,1.685028372,101.524953374,19.0
110,1.685050851,101.524910512,19.0
110,1.685100363,101.524791606,19.0
110,1.685177462,101.5245869,19.0
110,1.685249811,101.52437866,19.0
110,1.685318218,101.52425238,19.0
110,1.685349397,101.524180483,19.0
110,1.685380747,101.524072638,19.0
110,1.685407306,101.523946819,19.0
110,1.685411476,101.523910871,19.0
110,1.6854091,101.523874922,19.0
110,1.685400587,101.523838974,19.0
110,1.685368597,101.523767077,19.0
110,1.685340247,101.523726154,19.0
110,1.685282808,101.523659232,19.0
110,1.68516137,101.523533413,19.0
110,1.685138118,101.523497464,19.0
110,1.685132244,101.52347949,19.0
110,1.685132764,101.523461516,19.0
110,1.685140852,101.523443542,19.0
110,1.685174903,101.523407593,19.0
110,1.685261116,101.523353671,19.0
110,1.685376422,101.523310059,19.0
110,1.685611556,101.523267642,19.0
110,1.685665817,101.523240777,19.0
110,1.685700545,101.523209877,19.0
110,1.685729458,101.523173929,19.0
110,1.68584669,101.522977811,19.0
110,1.685932527,101.522850394,19.0
110,1.685961845,101.522796471,19.0
110,1.685983988,101.522724574,19.0
110,1.686009475,101.522587521,19.0
110,1.686081824,101.522317458,19.0
110,1.686099911,101.522267615,19.0
110,1.686154173,101.5221494,19.0
110,1.686214542,101.522059529,19.0
110,1.686234599,101.521969658,19.0
110,1.686234599,101.521951684,19.0
110,1.686244609,101.52193371,19.0
110,1.686244609,101.521915736,19.0
110,1.686298871,101.521915736,19.0
110,1.686316958,101.52193371,19.0
110,1.686443568,101.52193371,19.0
110,1.686461656,101.521951684,19.0
110,1.686606353,101.521951684,19.0
110,1.686624441,101.521969658,19.0
110,1.686751051,101.521969658,19.0
110,1.686769139,101.521987633,19.0
110,1.686877662,101.521987633,19.0
110,1.686895749,101.522005607,19.0
110,1.687004273,101.522005607,19.0
110,1.68702236,101.522023581,19.0
110,1.687130883,101.522023581,19.0
110,1.68714897,101.522041555,19.0
110,1.687257494,101.522041555,19.0
110,1.687275581,101.522059529,19.0
110,1.687384104,101.522059529,19.0
110,1.687402192,101.522077503,19.0
110,1.687510715,101.522077503,19.0
110,1.687528802,101.522095478,19.0
110,1.687637326,101.522095478,19.0
110,1.687655413,101.522113452,19.0
110,1.687655413,101.522131426,19.0
110,1.687645525,101.5221494,19.0
110,1.68764171,101.522203323,19.0
110,1.687632481,101.522257245,19.0
110,1.687633477,101.522293194,19.0
110,1.687601151,101.522322832,19.0
110,1.687564977,101.52234005,19.0
110,1.687420279,101.522380745,19.0
110,1.687311756,101.522391806,19.0
110,1.687185145,101.522390956,19.0
110,1.687172539,101.522401039,19.0
110,1.687163495,101.522419013,19.0
110,1.687158349,101.522472936,19.0
110,1.687167058,101.522513378,19.0
110,1.687257842,101.522634703,19.0
110,1.687322945,101.522778497,19.0
110,1.687413461,101.522958239,19.0
110,1.687419099,101.523012161,19.0
110,1.687412211,101.52304811,19.0
110,1.687396259,101.523084058,19.0
110,1.687367138,101.523120006,19.0
110,1.687329843,101.523148214,19.0
110,1.687257494,101.523182971,19.0
110,1.687167058,101.523210473,19.0
110,1.687112796,101.523192974,19.0
110,1.687076621,101.523167887,19.0
110,1.687042445,101.523120006,19.0
110,1.68702236,101.523062176,19.0
110,1.687010995,101.522994187,19.0
110,1.686993396,101.522796471,19.0
110,1.686976489,101.522724574,19.0
110,1.68695604,101.522688626,19.0
110,1.686913836,101.522655374,19.0
110,1.686877662,101.522651239,19.0
110,1.686859575,101.522656554,19.0
110,1.686772269,101.5227066,19.0
110,1.686751051,101.522731196,19.0
110,1.686738676,101.522760523,19.0
110,1.686735832,101.522778497,19.0
110,1.686737775,101.522814445,19.0
110,1.686765232,101.52292229,19.0
110,1.686765914,101.523012161,19.0
110,1.686757131,101.523066084,19.0
110,1.686746333,101.523102032,19.0
110,1.68669679,101.523206751,19.0
110,1.686660174,101.523245826,19.0
110,1.68649783,101.5233595,19.0
110,1.686396959,101.523443542,19.0
110,1.686244609,101.523546615,19.0
110,1.686220304,101.523569361,19.0
110,1.686195361,101.523605309,19.0
110,1.686182922,101.523641258,19.0
110,1.686181504,101.523659232,19.0
110,1.68618373,101.523677206,19.0
110,1.686201676,101.523713155,19.0
110,1.686230232,101.523749103,19.0
110,1.686316958,101.523830441,19.0
110,1.686356469,101.523874922,19.0
110,1.686479743,101.52408374,19.0
110,1.686559591,101.524198458,19.0
110,1.686573123,101.524234406,19.0
110,1.68657677,101.524270354,19.0
110,1.686570179,101.524305683,19.0
110,1.686558031,101.524324277,19.0
110,1.686534005,101.524339655,19.0
110,1.68649783,101.524345163,19.0
110,1.686389307,101.524342507,19.0
110,1.686339691,101.524324277,19.0
110,1.686316958,101.52430442,19.0
110,1.686294564,101.524270354,19.0
110,1.686278453,101.524216432,19.0
110,1.68626825,101.524144535,19.0
110,1.686244609,101.524090613,19.0
110,1.686226522,101.524070779,19.0
110,1.686199767,101.524054664,19.0
110,1.686117998,101.524036407,19.0
110,1.686081824,101.52402035,19.0
110,1.686032495,101.523964793,19.0
110,1.686018715,101.523928845,19.0
110,1.685999678,101.523821,19.0
110,1.685991388,101.523799957,19.0
110,1.6859733,101.523791043,19.0
110,1.685955213,101.523794038,19.0
110,1.685937126,101.523806449,19.0
110,1.685911201,101.523838974,19.0
110,1.685891672,101.523874922,19.0
110,1.685876223,101.523928845,19.0
110,1.685874225,101.524000742,19.0
110,1.685893528,101.524126561,19.0
110,1.685919039,101.524206564,19.0
110,1.685958118,101.524288329,19.0
110,1.686024902,101.524396174,19.0
110,1.686072681,101.524504019,19.0
110,1.686122172,101.52459389,19.0
110,1.686226522,101.52475787,19.0
110,1.68628825,101.524881477,19.0
110,1.686323647,101.524971348,19.0
110,1.686359326,101.52502527,19.0
110,1.686415036,101.525079193,19.0
110,1.686443926,101.525115141,19.0
110,1.686454381,101.52515109,19.0
110,1.686453132,101.525169064,19.0
110,1.686443568,101.525192464,19.0
110,1.686425481,101.52520979,19.0
110,1.686389307,101.52522238,19.0
110,1.686353132,101.525219392,19.0
110,1.686335045,101.525210442,19.0
110,1.686316958,101.525192005,19.0
110,1.686304542,101.525169064,19.0
110,1.686278152,101.525097167,19.0
110,1.686249353,101.525061219,19.0
110,1.686210243,101.525043245,19.0
110,1.686081824,101.525005773,19.0
110,1.686051035,101.524989322,19.0
110,1.686017915,101.524953374,19.0
110,1.68599817,101.524917425,19.0
110,1.68598265,101.524863503,19.0
110,1.685968711,101.524755658,19.0
110,1.685955213,101.524719709,19.0
110,1.685937126,101.524693381,19.0
110,1.685882864,101.524651229,19.0
110,1.685774341,101.524653671,19.0
110,1.685738166,101.524646163,19.0
110,1.685698745,101.524611864,19.0
110,1.68564773,101.52453098,19.0
110,1.685611556,101.524492917,19.0
110,1.685593468,101.524486644,19.0
110,1.685575381,101.524491003,19.0
110,1.685562907,101.524521993,19.0
110,1.685557606,101.524557941,19.0
110,1.685561348,101.52459389,19.0
110,1.685579174,101.524665787,19.0
110,1.685583436,101.524791606,19.0
110,1.685596424,101.524881477,19.0
110,1.685621374,101.524953374,19.0
110,1.685730609,101.525187038,19.0
110,1.685825211,101.525348806,19.0
110,1.685859578,101.525438677,19.0
110,1.685878739,101.525528548,19.0
110,1.685897486,101.525690315,19.0
110,1.685889093,101.525744238,19.0
110,1.685864777,101.525792033,19.0
110,1.685817384,101.525834109,19.0
110,1.685756254,101.525857957,19.0
110,1.685665817,101.525864762,19.0
110,1.685611556,101.52585737,19.0
110,1.685593468,101.525848353,19.0
110,1.685582459,101.525834109,19.0
110,1.685578888,101.525816135,19.0
110,1.685580928,101.525708289,19.0
110,1.685577564,101.525654367,19.0
110,1.685568881,101.525618419,19.0
110,1.685560028,101.525600444,19.0
110,1.685424144,101.525474625,19.0
110,1.685350371,101.525348806,19.0
110,1.68532216,101.525312334,19.0
110,1.685304073,101.525299006,19.0
110,1.685195549,101.525267501,19.0
110,1.6851232,101.525278936,19.0
110,1.685032764,101.525308081,19.0
110,1.684953859,101.525348806,19.0
110,1.68491225,101.525384754,19.0
110,1.684890011,101.525420702,19.0
110,1.684882488,101.525456651,19.0
110,1.684891268,101.525510573,19.0
110,1.684967516,101.525672341,19.0
110,1.685065876,101.525816135,19.0
110,1.685079254,101.525870057,19.0
110,1.685093157,101.525959928,19.0
110,1.685105113,101.525998393,19.0
110,1.68512505,101.526031825,19.0
110,1.685204593,101.526121696,19.0
110,1.685225382,101.526157644,19.0
110,1.685246079,101.526229541,19.0
110,1.685248891,101.526247515,19.0
110,1.685239657,101.526265489,19.0
110,1.685249811,101.526284444,19.0
110,1.685269406,101.526301438,19.0
110,1.685309097,101.526319412,19.0
110,1.685340247,101.526345089,19.0
110,1.685358334,101.526351212,19.0
110,1.685376422,101.526344576,19.0
110,1.685422286,101.526301438,19.0
110,1.685426532,101.526229541,19.0
110,1.685437965,101.526193593,19.0
110,1.685456255,101.526157644,19.0
110,1.685484945,101.526117645,19.0
110,1.68552112,101.526089424,19.0
110,1.685557294,101.526088191,19.0
110,1.685593468,101.526106409,19.0
110,1.685629643,101.526139331,19.0
110,1.685653718,101.526175618,19.0
110,1.685669314,101.526211567,19.0
110,1.685676561,101.526247515,19.0
110,1.685665817,101.526282385,19.0
110,1.685629643,101.526342225,19.0
110,1.685611556,101.526363224,19.0
110,1.685575381,101.526379149,19.0
110,1.68552112,101.526375046,19.0
110,1.685491728,101.526391309,19.0
110,1.685486237,101.526409283,19.0
110,1.685490974,101.526427257,19.0
110,1.685490974,101.526499154,19.0
110,1.685412596,101.526499154,19.0
110,1.685394509,101.52648118,19.0
110,1.685231724,101.52648118,19.0
110,1.685213637,101.526463205,19.0
110,1.685068939,101.526463205,19.0
110,1.685050851,101.526445231,19.0
110,1.684906154,101.526445231,19.0
110,1.684888066,101.526427257,19.0
110,1.684725281,101.526427257,19.0
110,1.684707194,101.526409283,19.0
110,1.684623176,101.526409283,19.0
110,1.684623176,101.526337386,19.0
110,1.684617064,101.526301438,19.0
110,1.6846188,101.526247515,19.0
110,1.684612172,101.526211567,19.0
110,1.684615185,101.526193593,19.0
110,1.684640874,101.52613967,19.0
110,1.684652932,101.526103722,19.0
110,1.684659425,101.526067773,19.0
110,1.684661418,101.526031825,19.0
110,1.68465955,101.525995876,19.0
110,1.684650592,101.525941954,19.0
110,1.684627024,101.525852083,19.0
110,1.684608719,101.525816135,19.0
110,1.684572143,101.525780186,19.0
110,1.684526322,101.525758659,19.0
110,1.684453973,101.525742558,19.0
110,1.684399711,101.525722489,19.0
110,1.684346159,101.525690315,19.0
110,1.684327362,101.525672656,19.0
110,1.684311313,101.525636393,19.0
111,1.698879063,101.538955266,19.0
111,1.698881767,101.538919318,19.0
111,1.698889221,101.538883369,19.0
111,1.698900847,101.538847421,19.0
111,1.698961051,101.538703628,19.0
111,1.699014194,101.538558477,19.0
111,1.69902703,101.538505911,19.0
111,1.699034542,101.538451989,19.0
111,1.699034971,101.538398066,19.0
111,1.699030194,101.538344144,19.0
111,1.699005892,101.538236299,19.0
111,1.698997722,101.538182376,19.0
111,1.698996968,101.538146428,19.0
111,1.698998256,101.538128454,19.0
111,1.699004256,101.538092505,19.0
111,1.699032775,101.538002634,19.0
111,1.699064436,101.537840866,19.0
111,1.699094725,101.537750996,19.0
111,1.699124506,101.537679099,19.0
111,1.699137825,101.537625176,19.0
111,1.699181757,101.537499357,19.0
111,1.699191893,101.537445434,19.0
111,1.699201363,101.537319615,19.0
111,1.699212049,101.537265692,19.0
111,1.699224751,101.537229744,19.0
111,1.699241922,101.537193796,19.0
111,1.699321677,101.537067976,19.0
111,1.699346012,101.537014054,19.0
111,1.699367052,101.536942157,19.0
111,1.699392771,101.536834312,19.0
111,1.699406117,101.536726467,19.0
111,1.699426703,101.536618622,19.0
111,1.699446458,101.536564699,19.0
111,1.699491297,101.536474828,19.0
111,1.699528699,101.536384957,19.0
111,1.699536364,101.536349009,19.0
111,1.699538829,101.536313061,19.0
111,1.699537632,101.536115344,19.0
111,1.699542565,101.536025473,19.0
111,1.699549711,101.535971551,19.0
111,1.699559825,101.535917628,19.0
111,1.699582878,101.535827757,19.0
111,1.699606458,101.535755861,19.0
111,1.699635189,101.535683964,19.0
111,1.699692103,101.535576119,19.0
111,1.699737683,101.535465038,19.0
111,1.69980902,101.535252583,19.0
111,1.699850519,101.53510879,19.0
111,1.699863097,101.535072842,19.0
111,1.699964121,101.534875125,19.0
111,1.699973775,101.534821203,19.0
111,1.699981316,101.534731332,19.0
111,1.69998333,101.534659435,19.0
111,1.699984122,101.534479693,19.0
111,1.69998722,101.534425771,19.0
111,1.699992735,101.534389822,19.0
111,1.700002305,101.534353874,19.0
111,1.700016819,101.534317926,19.0
111,1.700099428,101.534180929,19.0
111,1.700127752,101.53412021,19.0
111,1.700143803,101.534066287,19.0
111,1.700162779,101.533958442,19.0
111,1.700205294,101.533814648,19.0
111,1.700213603,101.5337787,19.0
111,1.700217041,101.533742752,19.0
111,1.700216495,101.533724777,19.0
111,1.700212363,101.533688829,19.0
111,1.70019921,101.533616932,19.0
111,1.700183048,101.53356301,19.0
111,1.700118386,101.533383268,19.0
111,1.700082677,101.533311371,19.0
111,1.700022182,101.533203526,19.0
111,1.699996001,101.533113655,19.0
111,1.699996001,101.533095681,19.0
111,1.700008992,101.533077707,19.0
111,1.700008992,101.533059732,19.0
111,1.700063253,101.533059732,19.0
111,1.700063253,101.533041758,19.0
111,1.700153689,101.533041758,19.0
111,1.700153689,101.533023784,19.0
111,1.700189864,101.533023784,19.0
111,1.700189864,101.533041758,19.0
111,1.700183968,101.533059732,19.0
111,1.700183968,101.533077707,19.0
111,1.70021025,101.533167578,19.0
111,1.70025886,101.533257449,19.0
111,1.700295576,101.533347319,19.0
111,1.700317523,101.53343719,19.0
111,1.7003574,101.533580984,19.0
111,1.700375951,101.533670855,19.0
111,1.700379275,101.533706803,19.0
111,1.700377866,101.533742752,19.0
111,1.700367795,101.533814648,19.0
111,1.700359695,101.533850597,19.0
111,1.700348127,101.533886545,19.0
111,1.700254704,101.534102235,19.0
111,1.700202916,101.534264003,19.0
111,1.700184959,101.5343359,19.0
111,1.700178202,101.534371848,19.0
111,1.700171122,101.534425771,19.0
111,1.700137698,101.534857151,19.0
111,1.70013354,101.5348931,19.0
111,1.700128627,101.534911074,19.0
111,1.700088166,101.535000945,19.0
111,1.700022874,101.53510879,19.0
111,1.699982359,101.535216635,19.0
111,1.699948029,101.53532448,19.0
111,1.699914017,101.535450299,19.0
111,1.69987048,101.535630041,19.0
111,1.699846558,101.535701938,19.0
111,1.699805804,101.535809783,19.0
111,1.699779887,101.535899654,19.0
111,1.699761486,101.535989525,19.0
111,1.699717472,101.536259138,19.0
111,1.699696222,101.536366983,19.0
111,1.699677699,101.536420906,19.0
111,1.699596662,101.536600648,19.0
111,1.699562792,101.536708493,19.0
111,1.699548565,101.536762415,19.0
111,1.6995177,101.536906209,19.0
111,1.699487934,101.537032028,19.0
111,1.699466375,101.537113863,19.0
111,1.699423985,101.537247718,19.0
111,1.699404846,101.537319615,19.0
111,1.699375554,101.537481383,19.0
111,1.699339764,101.537632089,19.0
111,1.699319667,101.537697073,19.0
111,1.699258119,101.537858841,19.0
111,1.699242381,101.537912763,19.0
111,1.699216782,101.538038583,19.0
111,1.699192676,101.538128454,19.0
111,1.699178805,101.53820035,19.0
111,1.699170507,101.538272247,19.0
111,1.699161575,101.538416041,19.0
111,1.699156649,101.538469963,19.0
111,1.699147618,101.53854186,19.0
111,1.699137463,101.538595782,19.0
111,1.699122717,101.538650439,19.0
111,1.69910463,101.538702997,19.0
111,1.699022282,101.538883369,19.0
111,1.699009035,101.538919318,19.0
111,1.699001166,101.538955266,19.0
111,1.698999121,101.53897324,19.0
111,1.698998402,101.539009189,19.0
111,1.699001358,101.539045137,19.0
111,1.699011663,101.539117034,19.0
111,1.699014401,101.539152982,19.0
111,1.699014899,101.539188931,19.0
111,1.69901326,101.539224879,19.0
111,1.699001717,101.539278802,19.0
111,1.698997268,101.53931475,19.0
111,1.69899447,101.539350698,19.0
111,1.69899447,101.539422595,19.0
111,1.698959932,101.539422595,19.0
111,1.698941845,101.539404621,19.0
111,1.698905671,101.539404621,19.0
111,1.698887583,101.539386647,19.0
111,1.698884628,101.539386647,19.0
111,1.698884628,101.53931475,19.0
111,1.698892064,101.539224879,19.0
111,1.69889154,101.539206905,19.0
111,1.698894488,101.539135008,19.0
111,1.698893017,101.53909906,19.0
111,1.698879968,101.538991215,19.0
112,1.67342478,101.525043245,19.0
112,1.67342478,101.524971348,19.0
112,1.673442213,101.524953374,19.0
112,1.673475022,101.524881477,19.0
112,1.673509388,101.524845528,19.0
112,1.673518495,101.524827554,19.0
112,1.673523889,101.52480958,19.0
112,1.673542785,101.524665787,19.0
112,1.673550385,101.524629838,19.0
112,1.673565458,101.524584261,19.0
112,1.673588197,101.524539967,19.0
112,1.67361972,101.524500097,19.0
112,1.673816268,101.5243782,19.0
112,1.673836767,101.524356897,19.0
112,1.673853315,101.524324277,19.0
112,1.673856778,101.524306303,19.0
